5.0000000000000001e-03	1.5706504879322529e-02
5.1000000000000001e-03	1.2565717334466457e-03
5.2000000000000001e-03	5.0262670908227376e-03
5.3000000000000001e-03	1.1308907486673857e-02
5.4000000000000001e-03	3.1414249929649839e-03
5.5000000000000001e-03	1.4135964843071180e-02
5.6000000000000001e-03	1.0052407187307357e-02
5.7000000000000001e-03	7.8534946599331650e-03
5.8000000000000001e-03	7.5393609504157139e-03
5.9000000000000001e-03	9.1100214368781045e-03
6.0000000000000002e-03	1.2565389927731797e-02
6.1000000000000002e-03	1.7905194954936182e-02
6.2000000000000002e-03	5.6545441522403992e-03
6.3000000000000002e-03	1.4450075764654627e-02
6.4000000000000002e-03	5.0262670908227222e-03
6.5000000000000002e-03	1.7277006161334398e-02
6.6000000000000002e-03	1.0680659445268194e-02
6.7000000000000002e-03	5.3404058850700217e-03
6.8000000000000002e-03	1.2565717334466249e-03
6.9000000000000002e-03	2.0103798439161184e-02
7.0000000000000002e-03	1.8847464814051036e-02
7.1000000000000002e-03	1.8847464814051035e-02
7.2000000000000002e-03	2.0103798439161181e-02
7.3000000000000002e-03	2.2616368465583836e-02
7.4000000000000002e-03	3.1414249929649626e-03
7.5000000000000002e-03	7.8534946599331473e-03
7.6000000000000002e-03	1.3821852526323906e-02
7.7000000000000002e-03	2.1046027932753981e-02
7.8000000000000002e-03	5.0262670908227103e-03
7.9000000000000002e-03	1.4450075764654613e-02
8.0000000000000002e-03	2.5128795634731447e-02
8.1000000000000003e-03	1.1623029848661393e-02
8.2000000000000003e-03	2.4500703103213162e-02
8.3000000000000003e-03	1.2565389927731778e-02
8.4000000000000003e-03	1.2565717334466130e-03
8.5000000000000003e-03	1.7277006161334383e-02
8.6000000000000003e-03	7.5393609504156900e-03
8.7000000000000003e-03	2.5756878245799173e-02
8.8000000000000003e-03	1.7591101426221324e-02
8.9000000000000003e-03	1.0052407187307329e-02
9.0000000000000003e-03	3.1414249929649524e-03
9.1000000000000003e-03	2.5442838195819035e-02
9.2000000000000003e-03	2.0103798439161169e-02
9.3000000000000003e-03	1.5392399848407849e-02
9.4000000000000003e-03	1.1308907486673822e-02
9.5000000000000003e-03	7.8534946599331353e-03
9.6000000000000003e-03	5.0262670908227001e-03
9.7000000000000003e-03	2.8272833773008330e-03
9.8000000000000003e-03	1.2565717334466058e-03
9.9000000000000003e-03	3.1414301087324654e-04
1.0000000000000000e-02	3.1409134413587586e-02
1.0100000000000000e-02	3.1414301087324567e-04
1.0200000000000000e-02	1.2565717334466041e-03
1.0300000000000000e-02	2.8272833773008304e-03
1.0400000000000000e-02	5.0262670908226967e-03
1.0500000000000000e-02	7.8534946599331310e-03
1.0600000000000000e-02	1.1308907486673817e-02
1.0700000000000000e-02	1.5392399848407843e-02
1.0800000000000000e-02	2.0103798439161162e-02
1.0900000000000000e-02	2.5442838195819027e-02
1.1000000000000000e-02	3.1409134413587582e-02
1.1100000000000000e-02	3.1414249929649436e-03
1.1200000000000000e-02	1.0052407187307319e-02
1.1300000000000000e-02	1.7591101426221313e-02
1.1400000000000000e-02	2.5756878245799162e-02
1.1500000000000000e-02	3.4548854305214885e-02
1.1600000000000000e-02	7.5393609504156772e-03
1.1700000000000000e-02	1.7277006161334369e-02
1.1800000000000000e-02	2.7641064076748523e-02
1.1900000000000000e-02	1.2565717334465980e-03
1.2000000000000000e-02	1.2565389927731762e-02
1.2100000000000000e-02	2.4500703103213145e-02
1.2200000000000000e-02	3.7060386197883249e-02
1.2300000000000000e-02	1.1623029848661375e-02
1.2400000000000000e-02	2.5128795634731428e-02
1.2500000000000000e-02	3.9257785116307660e-02
1.2600000000000000e-02	1.4450075764654593e-02
1.2700000000000000e-02	2.9525151697434602e-02
1.2800000000000000e-02	5.0262670908226891e-03
1.2900000000000000e-02	2.1046027932753959e-02
1.3000000000000000e-02	3.7688233213598129e-02
1.3100000000000000e-02	1.3821852526323883e-02
1.3200000000000000e-02	3.1409134413587575e-02
1.3300000000000001e-02	7.8534946599331225e-03
1.3400000000000001e-02	2.6384950688459266e-02
1.3500000000000001e-02	3.1414249929649368e-03
1.3600000000000001e-02	2.2616368465583809e-02
1.3700000000000001e-02	4.2710452886160609e-02
1.3800000000000001e-02	2.0103798439161154e-02
1.3900000000000001e-02	4.1141119197396440e-02
1.4000000000000001e-02	1.8847464814051006e-02
1.4100000000000001e-02	4.0827240154334913e-02
1.4200000000000001e-02	1.8847464814051005e-02
1.4300000000000001e-02	4.1768865071144241e-02
1.4400000000000001e-02	2.0103798439161152e-02
1.4500000000000001e-02	4.3965844146693998e-02
1.4600000000000001e-02	2.2616368465583807e-02
1.4700000000000001e-02	1.2565717334465913e-03
1.4800000000000001e-02	2.6384950688459262e-02
1.4900000000000001e-02	5.3404058850699868e-03
1.5000000000000001e-02	3.1409134413587572e-02
1.5100000000000001e-02	1.0680659445268158e-02
1.5200000000000001e-02	3.7688233213598125e-02
1.5300000000000001e-02	1.7277006161334361e-02
1.5400000000000001e-02	4.5221165979158302e-02
1.5500000000000001e-02	2.5128795634731421e-02
1.5600000000000001e-02	5.0262670908226832e-03
1.5700000000000001e-02	3.4234897149025328e-02
1.5800000000000001e-02	1.4450075764654586e-02
1.5900000000000001e-02	4.4593513865332673e-02
1.6000000000000001e-02	2.5128795634731420e-02
1.6100000000000001e-02	5.6545441522403572e-03
1.6200000000000001e-02	3.7060386197883241e-02
1.6300000000000001e-02	1.7905194954936139e-02
1.6400000000000001e-02	5.0241719383544539e-02
1.6500000000000001e-02	3.1409134413587569e-02
1.6600000000000001e-02	1.2565389927731752e-02
1.6700000000000001e-02	4.6162610598839886e-02
1.6800000000000001e-02	2.7641064076748512e-02
1.6900000000000001e-02	9.1100214368780576e-03
