0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
5.0000000000000000e-02	1.5439462846431220e-03	1.4772822465693817e-02	9.8498690428828012e-02	1.5674863798282105e-01
1.0000000000000000e-01	3.0498754876943867e-03	2.9181889014095395e-02	1.9457201620088663e-01	3.0963760427960100e-01
1.5000000000000000e-01	4.4807066342821883e-03	4.2872400605832903e-02	2.8585433318657992e-01	4.5490226513072500e-01
2.0000000000000000e-01	5.8012079129212118e-03	5.5507251409314760e-02	3.7009796779307884e-01	5.8896572248026932e-01
2.5000000000000000e-01	6.9788641996388795e-03	6.6775329465093527e-02	4.4522856214777760e-01	7.0852688907718222e-01
3.0000000000000000e-01	7.9846776882390660e-03	7.6399177294828903e-02	5.0939615167351638e-01	8.1064177219908531e-01
3.5000000000000000e-01	8.7938819125288475e-03	8.4141823825233037e-02	5.6102071735615137e-01	8.9279596452365023e-01
4.0000000000000000e-01	9.3865515789113610e-03	8.9812619402356783e-02	5.9883109105646547e-01	9.5296655718171378e-01
4.5000000000000000e-01	9.7480931932424167e-03	9.3271930218799844e-02	6.2189625588852103e-01	9.8967195048728639e-01
5.0000000000000000e-01	9.8696044010893586e-03	9.4434576561467016e-02	6.2964827094525951e-01	1.0020083358389686e+00
5.5000000000000000e-01	9.7480931932424167e-03	9.3271930218799844e-02	6.2189625588852103e-01	9.8967195048728639e-01
6.0000000000000000e-01	9.3865515789113610e-03	8.9812619402356783e-02	5.9883109105646547e-01	9.5296655718171378e-01
6.5000000000000000e-01	8.7938819125288475e-03	8.4141823825233037e-02	5.6102071735615137e-01	8.9279596452365023e-01
7.0000000000000000e-01	7.9846776882390660e-03	7.6399177294828903e-02	5.0939615167351638e-01	8.1064177219908531e-01
7.5000000000000000e-01	6.9788641996388795e-03	6.6775329465093527e-02	4.4522856214777760e-01	7.0852688907718222e-01
8.0000000000000000e-01	5.8012079129212118e-03	5.5507251409314760e-02	3.7009796779307884e-01	5.8896572248026932e-01
8.5000000000000000e-01	4.4807066342821883e-03	4.2872400605832903e-02	2.8585433318657992e-01	4.5490226513072500e-01
9.0000000000000000e-01	3.0498754876943867e-03	2.9181889014095395e-02	1.9457201620088663e-01	3.0963760427960100e-01
9.5000000000000000e-01	1.5439462846431220e-03	1.4772822465693817e-02	9.8498690428828012e-02	1.5674863798282105e-01
1.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
