5.0000000000000001e-03	2.0575559968335317e-05
5.1000000000000001e-03	1.2565717334466457e-03
5.2000000000000001e-03	5.0262670908227376e-03
5.3000000000000001e-03	5.3404058850701788e-03
5.4000000000000001e-03	3.1414249929649839e-03
5.5000000000000001e-03	3.1414249929651290e-03
5.6000000000000001e-03	7.5393609504158656e-03
5.7000000000000001e-03	7.8534946599331650e-03
5.8000000000000001e-03	7.5393609504157139e-03
5.9000000000000001e-03	9.1100214368781045e-03
6.0000000000000002e-03	6.2828189813337553e-03
6.1000000000000002e-03	1.2565717334467939e-03
6.2000000000000002e-03	5.6545441522403992e-03
6.3000000000000002e-03	5.3404058850701918e-03
6.4000000000000002e-03	5.0262670908227222e-03
6.5000000000000002e-03	3.1414249929651410e-03
6.6000000000000002e-03	1.0052407187307518e-02
6.7000000000000002e-03	5.3404058850700217e-03
6.8000000000000002e-03	1.2565717334466249e-03
6.9000000000000002e-03	1.5707144342734800e-03
7.0000000000000002e-03	3.1414249929651457e-03
7.1000000000000002e-03	3.4555662985830458e-03
7.2000000000000002e-03	2.5131414825952325e-03
7.3000000000000002e-03	3.1414301087344613e-04
7.4000000000000002e-03	3.1414249929649626e-03
7.5000000000000002e-03	7.8534946599331473e-03
7.6000000000000002e-03	1.0052407187307527e-02
7.7000000000000002e-03	3.1414249929651512e-03
7.8000000000000002e-03	5.0262670908227103e-03
7.9000000000000002e-03	1.0366533827855888e-02
8.0000000000000002e-03	5.2663753091977878e-05
8.1000000000000003e-03	1.1623029848661393e-02
8.2000000000000003e-03	1.2565717334468115e-03
8.3000000000000003e-03	1.2565389927731778e-02
8.4000000000000003e-03	1.2565717334466130e-03
8.5000000000000003e-03	9.4241509608155265e-03
8.6000000000000003e-03	7.5393609504156900e-03
8.7000000000000003e-03	1.5707144342734926e-03
8.8000000000000003e-03	1.0052407187307535e-02
8.9000000000000003e-03	1.0052407187307329e-02
9.0000000000000003e-03	3.1414249929649524e-03
9.1000000000000003e-03	3.1414249929651596e-03
9.2000000000000003e-03	8.7958910138179749e-03
9.3000000000000003e-03	1.3821852526324105e-02
9.4000000000000003e-03	1.1308907486673822e-02
9.5000000000000003e-03	7.8534946599331353e-03
9.6000000000000003e-03	5.0262670908227001e-03
9.7000000000000003e-03	2.8272833773008330e-03
9.8000000000000003e-03	1.2565717334466058e-03
9.9000000000000003e-03	3.1414301087324654e-04
1.0000000000000000e-02	8.2305270970126619e-05
1.0100000000000000e-02	3.1414301087324567e-04
1.0200000000000000e-02	1.2565717334466041e-03
1.0300000000000000e-02	2.8272833773008304e-03
1.0400000000000000e-02	5.0262670908226967e-03
1.0500000000000000e-02	7.8534946599331310e-03
1.0600000000000000e-02	1.1308907486673817e-02
1.0700000000000000e-02	1.5392399848407843e-02
1.0800000000000000e-02	1.3821852526324112e-02
1.0900000000000000e-02	8.7958910138179820e-03
1.1000000000000000e-02	3.1414249929651674e-03
1.1100000000000000e-02	3.1414249929649436e-03
1.1200000000000000e-02	1.0052407187307319e-02
1.1300000000000000e-02	1.7591101426221313e-02
1.1400000000000000e-02	1.0052407187307545e-02
1.1500000000000000e-02	1.5707144342735045e-03
1.1600000000000000e-02	7.5393609504156772e-03
1.1700000000000000e-02	1.7277006161334369e-02
1.1800000000000000e-02	9.4241509608155405e-03
1.1900000000000000e-02	1.2565717334465980e-03
1.2000000000000000e-02	1.2565389927731762e-02
1.2100000000000000e-02	1.3507738845414709e-02
1.2200000000000000e-02	1.2565717334468286e-03
1.2300000000000000e-02	1.1623029848661375e-02
1.2400000000000000e-02	1.3821852526324117e-02
1.2500000000000000e-02	1.2860553814180017e-04
1.2600000000000000e-02	1.4450075764654593e-02
1.2700000000000000e-02	1.0366533827855908e-02
1.2800000000000000e-02	5.0262670908226891e-03
1.2900000000000000e-02	1.9475635470942542e-02
1.3000000000000000e-02	3.1414249929651735e-03
1.3100000000000000e-02	1.3821852526323883e-02
1.3200000000000000e-02	1.0052407187307550e-02
1.3300000000000001e-02	7.8534946599331225e-03
1.3400000000000001e-02	1.5706504879322714e-02
1.3500000000000001e-02	3.1414249929649368e-03
1.3600000000000001e-02	2.0103798439161393e-02
1.3700000000000001e-02	3.4516150121756406e-04
1.3800000000000001e-02	2.0103798439161154e-02
1.3900000000000001e-02	2.5131414825952611e-03
1.4000000000000001e-02	1.8847464814051006e-02
1.4100000000000001e-02	3.4555662985830755e-03
1.4200000000000001e-02	1.8847464814051005e-02
1.4300000000000001e-02	3.1414249929651767e-03
1.4400000000000001e-02	2.0103798439161152e-02
1.4500000000000001e-02	1.5707144342735123e-03
1.4600000000000001e-02	2.2616368465583807e-02
1.4700000000000001e-02	1.2565717334465913e-03
1.4800000000000001e-02	2.0103798439161395e-02
1.4900000000000001e-02	5.3404058850699868e-03
1.5000000000000001e-02	1.5706504879322717e-02
1.5100000000000001e-02	1.0680659445268158e-02
1.5200000000000001e-02	1.0052407187307555e-02
1.5300000000000001e-02	1.7277006161334361e-02
1.5400000000000001e-02	3.1414249929651787e-03
1.5500000000000001e-02	2.3558546247506871e-02
1.5600000000000001e-02	5.0262670908226832e-03
1.5700000000000001e-02	1.5078293298324476e-02
1.5800000000000001e-02	1.4450075764654586e-02
1.5900000000000001e-02	5.3404058850702328e-03
1.6000000000000001e-02	2.5128795634731420e-02
1.6100000000000001e-02	5.6545441522403572e-03
1.6200000000000001e-02	1.3821852526324125e-02
1.6300000000000001e-02	1.7905194954936139e-02
1.6400000000000001e-02	1.2565717334468375e-03
1.6500000000000001e-02	2.0417876962522035e-02
1.6600000000000001e-02	1.2565389927731752e-02
1.6700000000000001e-02	6.2828189813338008e-03
1.6800000000000001e-02	2.5128795634731670e-02
1.6900000000000001e-02	9.1100214368780576e-03
1.7000000000000001e-02	9.4241509608155518e-03
1.7100000000000001e-02	2.5756878245799149e-02
1.7200000000000001e-02	7.5393609504156653e-03
1.7300000000000001e-02	1.0680659445268406e-02
1.7400000000000001e-02	2.5756878245799149e-02
1.7500000000000001e-02	7.8534946599331149e-03
1.7600000000000001e-02	1.0052407187307559e-02
1.7700000000000001e-02	2.7641064076748511e-02
1.7800000000000001e-02	1.0052407187307305e-02
1.7900000000000001e-02	7.5393609504159180e-03
1.8000000000000001e-02	2.5128795634731671e-02
1.8100000000000001e-02	1.4135964843071127e-02
1.8200000000000001e-02	3.1414249929651830e-03
1.8300000000000001e-02	2.0417876962522038e-02
1.8400000000000001e-02	2.0103798439161146e-02
1.8500000000000001e-02	3.1414249929649284e-03
1.8600000000000001e-02	1.3821852526324128e-02
1.8700000000000001e-02	2.7955085681144417e-02
1.8800000000000001e-02	1.1308907486673800e-02
1.8900000000000001e-02	5.3404058850702367e-03
1.9000000000000001e-02	2.1988238731911100e-02
1.9100000000000001e-02	2.1360100317629461e-02
1.9200000000000001e-02	5.0262670908226780e-03
1.9300000000000001e-02	1.1308907486674057e-02
1.9400000000000001e-02	2.7641064076748766e-02
1.9500000000000001e-02	1.7277006161334355e-02
1.9600000000000001e-02	1.2565717334465839e-03
1.9700000000000001e-02	1.4764185260072993e-02
1.9800000000000001e-02	3.0781152244140854e-02
1.9900000000000001e-02	1.5706504879322466e-02
2.0000000000000001e-02	3.2926958861873457e-04
2.0100000000000001e-02	1.5706504879322724e-02
2.0200000000000001e-02	3.1409134413587823e-02
2.0300000000000001e-02	1.6648810547044157e-02
2.0400000000000001e-02	1.2565717334465833e-03
2.0500000000000001e-02	1.4135964843071384e-02
2.0600000000000001e-02	2.9525151697434850e-02
2.0700000000000001e-02	2.0103798439161143e-02
2.0800000000000001e-02	5.0262670908226763e-03
2.0900000000000001e-02	1.0052407187307562e-02
2.1000000000000001e-02	2.5128795634731675e-02
2.1100000000000001e-02	2.6070915753677313e-02
2.1200000000000001e-02	1.1308907486673797e-02
2.1300000000000001e-02	3.4555662985830857e-03
2.1400000000000001e-02	1.8219286716479336e-02
2.1500000000000001e-02	3.2979035045646790e-02
2.1600000000000001e-02	2.0103798439161142e-02
2.1700000000000001e-02	5.6545441522403504e-03
2.1800000000000001e-02	8.7958910138180018e-03
2.1900000000000001e-02	2.3244489270672921e-02
2.2000000000000001e-02	3.1409134413587563e-02
2.2100000000000001e-02	1.7277006161334352e-02
2.2200000000000001e-02	3.1414249929649243e-03
2.2300000000000001e-02	1.0994784008542074e-02
2.2400000000000001e-02	2.5128795634731676e-02
2.2500000000000001e-02	3.1409134413587562e-02
2.2600000000000001e-02	1.7591101426221295e-02
2.2700000000000001e-02	3.7697072631500019e-03
2.2800000000000001e-02	1.0052407187307564e-02
2.2900000000000001e-02	2.3872600899205540e-02
2.3000000000000001e-02	3.4548854305214867e-02
2.3100000000000001e-02	2.1046027932753944e-02
2.3200000000000001e-02	7.5393609504156590e-03
2.3300000000000001e-02	5.9686818613298522e-03
2.3400000000000001e-02	1.9475635470942557e-02
2.3500000000000001e-02	3.2979035045646792e-02
2.3600000000000001e-02	2.7641064076748505e-02
2.3700000000000001e-02	1.4450075764654577e-02
2.3800000000000001e-02	1.2565717334465802e-03
2.3900000000000001e-02	1.1937151063502131e-02
2.4000000000000001e-02	2.5128795634731678e-02
2.4100000000000001e-02	3.7374311550089007e-02
2.4200000000000001e-02	2.4500703103213128e-02
2.4300000000000001e-02	1.1623029848661358e-02
2.4400000000000001e-02	1.2932063054627108e-03
2.4500000000000001e-02	1.4135964843071387e-02
2.4600000000000001e-02	2.7013012714758952e-02
2.4700000000000001e-02	3.7688233213598114e-02
2.4800000000000001e-02	2.5128795634731411e-02
2.4900000000000001e-02	1.2565389927731744e-02
2.5000000000000001e-02	5.1454058549976951e-04
2.5100000000000001e-02	1.2565389927732011e-02
2.5200000000000001e-02	2.5128795634731678e-02
2.5300000000000001e-02	3.7688233213598381e-02
2.5400000000000001e-02	2.9525151697434586e-02
2.5500000000000001e-02	1.7277006161334350e-02
2.5600000000000001e-02	5.0262670908226726e-03
2.5700000000000001e-02	7.2252264967933813e-03
2.5800000000000001e-02	1.9475635470942558e-02
2.5900000000000001e-02	3.1723120863870145e-02
2.6000000000000001e-02	3.7688233213598113e-02
2.6100000000000001e-02	2.5756878245799141e-02
2.6200000000000001e-02	1.3821852526323866e-02
2.6300000000000001e-02	1.8848569800766353e-03
2.6400000000000001e-02	1.0052407187307566e-02
2.6500000000000001e-02	2.1988238731911106e-02
2.6600000000000001e-02	3.3920936613987152e-02
2.6700000000000001e-02	3.8002151157427727e-02
2.6800000000000001e-02	2.6384950688459250e-02
2.6900000000000001e-02	1.4764185260072729e-02
2.7000000000000001e-02	3.1414249929649210e-03
2.7100000000000001e-02	8.4817597226380537e-03
2.7200000000000001e-02	2.0103798439161408e-02
2.7300000000000001e-02	3.1723120863870146e-02
2.7400000000000001e-02	4.2710452886160594e-02
2.7500000000000001e-02	3.1409134413587559e-02
2.7600000000000001e-02	2.0103798439161138e-02
2.7700000000000001e-02	8.7958910138177354e-03
2.7800000000000001e-02	2.5131414825952765e-03
2.7900000000000001e-02	1.3821852526324136e-02
2.8000000000000001e-02	2.5128795634731680e-02
2.8100000000000001e-02	3.6432524551315071e-02
2.8200000000000001e-02	4.0827240154334898e-02
2.8300000000000001e-02	2.9839156282611718e-02
2.8400000000000001e-02	1.8847464814050990e-02
2.8500000000000001e-02	7.8534946599331056e-03
2.8600000000000001e-02	3.1414249929651913e-03
2.8700000000000001e-02	1.4135964843071389e-02
2.8800000000000001e-02	2.5128795634731680e-02
2.8900000000000001e-02	3.6118588318919876e-02
2.9000000000000001e-02	4.3965844146693984e-02
2.9100000000000001e-02	3.3293005531310328e-02
2.9200000000000001e-02	2.2616368465583793e-02
2.9300000000000001e-02	1.1937151063501862e-02
2.9400000000000001e-02	1.2565717334465768e-03
2.9500000000000001e-02	9.4241509608155622e-03
2.9600000000000001e-02	2.0103798439161410e-02
2.9700000000000001e-02	3.0781152244140861e-02
2.9800000000000001e-02	4.1454994179992546e-02
2.9900000000000001e-02	4.1768865071144226e-02
3.0000000000000001e-02	3.1409134413587558e-02
3.0100000000000001e-02	2.1046027932753940e-02
3.0200000000000001e-02	1.0680659445268143e-02
3.0300000000000001e-02	6.0542139894676649e-04
3.0400000000000001e-02	1.0052407187307569e-02
3.0500000000000001e-02	2.0417876962522047e-02
3.0600000000000001e-02	3.0781152244140862e-02
3.0700000000000001e-02	4.1141119197396697e-02
3.0800000000000001e-02	4.5221165979158288e-02
3.0900000000000001e-02	3.5176758357102312e-02
3.1000000000000001e-02	2.5128795634731408e-02
3.1100000000000001e-02	1.5078293298324216e-02
3.1200000000000001e-02	5.0262670908226696e-03
3.1300000000000001e-02	5.0262670908229435e-03
3.1400000000000001e-02	1.5078293298324489e-02
3.1500000000000001e-02	2.5128795634731682e-02
3.1600000000000001e-02	3.5176758357102586e-02
3.1700000000000001e-02	4.5221165979158562e-02
3.1800000000000001e-02	4.4593513865332660e-02
3.1900000000000001e-02	3.4862808051569191e-02
3.2000000000000001e-02	2.5128795634731407e-02
3.2100000000000001e-02	1.5392399848407817e-02
3.2200000000000001e-02	5.6545441522403439e-03
3.2300000000000001e-02	4.0838478556622587e-03
3.2400000000000001e-02	1.3821852526324138e-02
3.2500000000000001e-02	2.3558546247506885e-02
3.2600000000000001e-02	3.3293005531310602e-02
3.2700000000000001e-02	4.3024307101763167e-02
3.2800000000000001e-02	5.0241719383544526e-02
3.2900000000000001e-02	4.0827240154334896e-02
3.3000000000000001e-02	3.1409134413587556e-02
3.3100000000000001e-02	2.1988238731910834e-02
3.3200000000000001e-02	1.2565389927731739e-02
3.3300000000000001e-02	3.1414249929649180e-03
3.3400000000000001e-02	6.2828189813338134e-03
3.3500000000000001e-02	1.5706504879322733e-02
3.3600000000000001e-02	2.5128795634731682e-02
3.3700000000000001e-02	3.4548854305215136e-02
3.3800000000000001e-02	4.3965844146694258e-02
3.3900000000000001e-02	5.3065230953699267e-02
3.4000000000000001e-02	4.3965844146693982e-02
3.4100000000000001e-02	3.4862808051569190e-02
3.4200000000000002e-02	2.5756878245799137e-02
3.4300000000000002e-02	1.6648810547044148e-02
3.4400000000000002e-02	7.5393609504156530e-03
3.4500000000000002e-02	1.8950701382488815e-03
3.4600000000000002e-02	1.0680659445268418e-02
3.4700000000000002e-02	1.9789717931635415e-02
3.4800000000000002e-02	2.8897133816024946e-02
3.4900000000000002e-02	3.8002151157428000e-02
3.5000000000000002e-02	4.7104014213921346e-02
3.5100000000000002e-02	5.4006308319817314e-02
3.5200000000000002e-02	4.5221165979158286e-02
3.5300000000000002e-02	3.6432524551314797e-02
3.5400000000000002e-02	2.7641064076748499e-02
3.5500000000000002e-02	1.8847464814050987e-02
3.5600000000000002e-02	1.0052407187307294e-02
3.5700000000000002e-02	1.2565717334465742e-03
3.5800000000000002e-02	7.5393609504159299e-03
3.5900000000000002e-02	1.6334710259641593e-02
3.6000000000000002e-02	2.5128795634731683e-02
3.6100000000000002e-02	3.3920936613987156e-02
3.6200000000000002e-02	4.2710452886160868e-02
3.6300000000000002e-02	5.1496664343098161e-02
3.6400000000000002e-02	5.4006308319817313e-02
3.6500000000000002e-02	4.5534985356832459e-02
3.6600000000000002e-02	3.7060386197883226e-02
3.6700000000000002e-02	2.8583120581774771e-02
3.6800000000000002e-02	2.0103798439161134e-02
3.6900000000000002e-02	1.1623029848661352e-02
