-0.581358e	-0.521758e
-0.581158e	-0.521652e
-0.580958e	-0.521546e
-0.580758e	-0.521440e
-0.580558e	-0.521334e
-0.580358e	-0.521228e
-0.580158e	-0.521121e
-0.579958e	-0.521014e
-0.579758e	-0.520908e
-0.579558e	-0.520801e
-0.579358e	-0.520694e
-0.579158e	-0.520587e
-0.578958e	-0.520480e
-0.578758e	-0.520373e
-0.578558e	-0.520265e
-0.578358e	-0.520158e
-0.578158e	-0.520050e
-0.577958e	-0.519943e
-0.577758e	-0.519835e
-0.577558e	-0.519727e
-0.577358e	-0.519619e
-0.577158e	-0.519511e
-0.576958e	-0.519403e
-0.576758e	-0.519295e
-0.576558e	-0.519186e
-0.576358e	-0.519078e
-0.576158e	-0.518969e
-0.575958e	-0.518861e
-0.575758e	-0.518752e
-0.575558e	-0.518643e
-0.575358e	-0.518534e
-0.575158e	-0.518425e
-0.574957e	-0.518316e
-0.574757e	-0.518206e
-0.574557e	-0.518097e
-0.574357e	-0.517987e
-0.574157e	-0.517878e
-0.573957e	-0.517768e
-0.573757e	-0.517658e
-0.573557e	-0.517548e
-0.573357e	-0.517438e
-0.573157e	-0.517328e
-0.572957e	-0.517218e
-0.572757e	-0.517108e
-0.572557e	-0.516997e
-0.572357e	-0.516887e
-0.572157e	-0.516776e
-0.571957e	-0.516665e
-0.571757e	-0.516554e
-0.571557e	-0.516443e
-0.571357e	-0.516332e
-0.571157e	-0.516221e
-0.570957e	-0.516110e
-0.570757e	-0.515998e
-0.570557e	-0.515887e
-0.570357e	-0.515775e
-0.570157e	-0.515664e
-0.569957e	-0.515552e
-0.569757e	-0.515440e
-0.569557e	-0.515328e
-0.569357e	-0.515216e
-0.569157e	-0.515104e
-0.568957e	-0.514991e
-0.568757e	-0.514879e
-0.568557e	-0.514766e
-0.568357e	-0.514654e
-0.568157e	-0.514541e
-0.567957e	-0.514428e
-0.567757e	-0.514315e
-0.567557e	-0.514202e
-0.567357e	-0.514089e
-0.567157e	-0.513976e
-0.566957e	-0.513863e
-0.566757e	-0.513749e
-0.566557e	-0.513636e
-0.566357e	-0.513522e
-0.566157e	-0.513408e
-0.565957e	-0.513294e
-0.565757e	-0.513180e
-0.565557e	-0.513066e
-0.565357e	-0.512952e
-0.565157e	-0.512838e
-0.564956e	-0.512724e
-0.564756e	-0.512609e
-0.564556e	-0.512495e
-0.564356e	-0.512380e
-0.564156e	-0.512265e
-0.563956e	-0.512150e
-0.563756e	-0.512035e
-0.563556e	-0.511920e
-0.563356e	-0.511805e
-0.563156e	-0.511690e
-0.562956e	-0.511575e
-0.562756e	-0.511459e
-0.562556e	-0.511344e
-0.562356e	-0.511228e
-0.562156e	-0.511112e
-0.561956e	-0.510996e
-0.561756e	-0.510880e
-0.561556e	-0.510764e
-0.561356e	-0.510648e
-0.561156e	-0.510532e
-0.560956e	-0.510416e
-0.560756e	-0.510299e
-0.560556e	-0.510183e
-0.560356e	-0.510066e
-0.560156e	-0.509949e
-0.559956e	-0.509832e
-0.559756e	-0.509715e
-0.559556e	-0.509598e
-0.559356e	-0.509481e
-0.559156e	-0.509364e
-0.558956e	-0.509247e
-0.558756e	-0.509129e
-0.558556e	-0.509012e
-0.558356e	-0.508894e
-0.558156e	-0.508776e
-0.557956e	-0.508658e
-0.557756e	-0.508540e
-0.557556e	-0.508422e
-0.557356e	-0.508304e
-0.557156e	-0.508186e
-0.556956e	-0.508067e
-0.556756e	-0.507949e
-0.556556e	-0.507831e
-0.556356e	-0.507712e
-0.556156e	-0.507593e
-0.555956e	-0.507474e
-0.555756e	-0.507355e
-0.555556e	-0.507236e
-0.555356e	-0.507117e
-0.555156e	-0.506998e
-0.554955e	-0.506879e
-0.554755e	-0.506759e
-0.554555e	-0.506640e
-0.554355e	-0.506520e
-0.554155e	-0.506400e
-0.553955e	-0.506280e
-0.553755e	-0.506161e
-0.553555e	-0.506040e
-0.553355e	-0.505920e
-0.553155e	-0.505800e
-0.552955e	-0.505680e
-0.552755e	-0.505559e
-0.552555e	-0.505439e
-0.552355e	-0.505318e
-0.552155e	-0.505198e
-0.551955e	-0.505077e
-0.551755e	-0.504956e
-0.551555e	-0.504835e
-0.551355e	-0.504714e
-0.551155e	-0.504593e
-0.550955e	-0.504471e
-0.550755e	-0.504350e
-0.550555e	-0.504228e
-0.550355e	-0.504107e
-0.550155e	-0.503985e
-0.549955e	-0.503863e
-0.549755e	-0.503742e
-0.549555e	-0.503620e
-0.549355e	-0.503498e
-0.549155e	-0.503375e
-0.548955e	-0.503253e
-0.548755e	-0.503131e
-0.548555e	-0.503008e
-0.548355e	-0.502886e
-0.548155e	-0.502763e
-0.547955e	-0.502640e
-0.547755e	-0.502518e
-0.547555e	-0.502395e
-0.547355e	-0.502272e
-0.547155e	-0.502148e
-0.546955e	-0.502025e
-0.546755e	-0.501902e
-0.546555e	-0.501779e
-0.546355e	-0.501655e
-0.546155e	-0.501531e
-0.545955e	-0.501408e
-0.545755e	-0.501284e
-0.545555e	-0.501160e
-0.545355e	-0.501036e
-0.545155e	-0.500912e
-0.544954e	-0.500788e
-0.544754e	-0.500664e
-0.544554e	-0.500539e
-0.544354e	-0.500415e
-0.544154e	-0.500290e
-0.543954e	-0.500166e
-0.543754e	-0.500041e
-0.543554e	-0.499916e
-0.543354e	-0.499791e
-0.543154e	-0.499666e
-0.542954e	-0.499541e
-0.542754e	-0.499416e
-0.542554e	-0.499290e
-0.542354e	-0.499165e
-0.542154e	-0.499039e
-0.541954e	-0.498914e
-0.541754e	-0.498788e
-0.541554e	-0.498662e
-0.541354e	-0.498536e
-0.541154e	-0.498411e
-0.540954e	-0.498284e
-0.540754e	-0.498158e
-0.540554e	-0.498032e
-0.540354e	-0.497906e
-0.540154e	-0.497779e
-0.539954e	-0.497653e
-0.539754e	-0.497526e
-0.539554e	-0.497399e
-0.539354e	-0.497273e
-0.539154e	-0.497146e
-0.538954e	-0.497019e
-0.538754e	-0.496892e
-0.538554e	-0.496764e
-0.538354e	-0.496637e
-0.538154e	-0.496510e
-0.537954e	-0.496382e
-0.537754e	-0.496255e
-0.537554e	-0.496127e
-0.537354e	-0.495999e
-0.537154e	-0.495871e
-0.536954e	-0.495744e
-0.536754e	-0.495616e
-0.536554e	-0.495487e
-0.536354e	-0.495359e
-0.536154e	-0.495231e
-0.535954e	-0.495102e
-0.535754e	-0.494974e
-0.535554e	-0.494845e
-0.535354e	-0.494717e
-0.535154e	-0.494588e
-0.534953e	-0.494459e
-0.534753e	-0.494330e
-0.534553e	-0.494201e
-0.534353e	-0.494072e
-0.534153e	-0.493943e
-0.533953e	-0.493813e
-0.533753e	-0.493684e
-0.533553e	-0.493555e
-0.533353e	-0.493425e
-0.533153e	-0.493295e
-0.532953e	-0.493166e
-0.532753e	-0.493036e
-0.532553e	-0.492906e
-0.532353e	-0.492776e
-0.532153e	-0.492646e
-0.531953e	-0.492515e
-0.531753e	-0.492385e
-0.531553e	-0.492255e
-0.531353e	-0.492124e
-0.531153e	-0.491994e
-0.530953e	-0.491863e
-0.530753e	-0.491732e
-0.530553e	-0.491601e
-0.530353e	-0.491470e
-0.530153e	-0.491339e
-0.529953e	-0.491208e
-0.529753e	-0.491077e
-0.529553e	-0.490946e
-0.529353e	-0.490814e
-0.529153e	-0.490683e
-0.528953e	-0.490551e
-0.528753e	-0.490419e
-0.528553e	-0.490288e
-0.528353e	-0.490156e
-0.528153e	-0.490024e
-0.527953e	-0.489892e
-0.527753e	-0.489760e
-0.527553e	-0.489627e
-0.527353e	-0.489495e
-0.527153e	-0.489363e
-0.526953e	-0.489230e
-0.526753e	-0.489098e
-0.526553e	-0.488965e
-0.526353e	-0.488832e
-0.526153e	-0.488699e
-0.525953e	-0.488567e
-0.525753e	-0.488433e
-0.525553e	-0.488300e
-0.525353e	-0.488167e
-0.525153e	-0.488034e
-0.524952e	-0.487901e
-0.524752e	-0.487767e
-0.524552e	-0.487634e
-0.524352e	-0.487500e
-0.524152e	-0.487366e
-0.523952e	-0.487232e
-0.523752e	-0.487098e
-0.523552e	-0.486964e
-0.523352e	-0.486830e
-0.523152e	-0.486696e
-0.522952e	-0.486562e
-0.522752e	-0.486428e
-0.522552e	-0.486293e
-0.522352e	-0.486159e
-0.522152e	-0.486024e
-0.521952e	-0.485889e
-0.521752e	-0.485755e
-0.521552e	-0.485620e
-0.521352e	-0.485485e
-0.521152e	-0.485350e
-0.520952e	-0.485215e
-0.520752e	-0.485079e
-0.520552e	-0.484944e
-0.520352e	-0.484809e
-0.520152e	-0.484673e
-0.519952e	-0.484538e
-0.519752e	-0.484402e
-0.519552e	-0.484266e
-0.519352e	-0.484130e
-0.519152e	-0.483994e
-0.518952e	-0.483858e
-0.518752e	-0.483722e
-0.518552e	-0.483586e
-0.518352e	-0.483450e
-0.518152e	-0.483314e
-0.517952e	-0.483177e
-0.517752e	-0.483041e
-0.517552e	-0.482904e
-0.517352e	-0.482767e
-0.517152e	-0.482630e
-0.516952e	-0.482494e
-0.516752e	-0.482357e
-0.516552e	-0.482220e
-0.516352e	-0.482082e
-0.516152e	-0.481945e
-0.515952e	-0.481808e
-0.515752e	-0.481671e
-0.515552e	-0.481533e
-0.515352e	-0.481396e
-0.515152e	-0.481258e
-0.514951e	-0.481120e
-0.514751e	-0.480982e
-0.514551e	-0.480844e
-0.514351e	-0.480706e
-0.514151e	-0.480568e
-0.513951e	-0.480430e
-0.513751e	-0.480292e
-0.513551e	-0.480154e
-0.513351e	-0.480015e
-0.513151e	-0.479877e
-0.512951e	-0.479738e
-0.512751e	-0.479600e
-0.512551e	-0.479461e
-0.512351e	-0.479322e
-0.512151e	-0.479183e
-0.511951e	-0.479044e
-0.511751e	-0.478905e
-0.511551e	-0.478766e
-0.511351e	-0.478627e
-0.511151e	-0.478487e
-0.510951e	-0.478348e
-0.510751e	-0.478208e
-0.510551e	-0.478069e
-0.510351e	-0.477929e
-0.510151e	-0.477789e
-0.509951e	-0.477649e
-0.509751e	-0.477510e
-0.509551e	-0.477370e
-0.509351e	-0.477229e
-0.509151e	-0.477089e
-0.508951e	-0.476949e
-0.508751e	-0.476809e
-0.508551e	-0.476668e
-0.508351e	-0.476528e
-0.508151e	-0.476387e
-0.507951e	-0.476246e
-0.507751e	-0.476106e
-0.507551e	-0.475965e
-0.507351e	-0.475824e
-0.507151e	-0.475683e
-0.506951e	-0.475542e
-0.506751e	-0.475401e
-0.506551e	-0.475259e
-0.506351e	-0.475118e
-0.506151e	-0.474977e
-0.505951e	-0.474835e
-0.505751e	-0.474694e
-0.505551e	-0.474552e
-0.505351e	-0.474410e
-0.505151e	-0.474268e
-0.504950e	-0.474126e
-0.504750e	-0.473984e
-0.504550e	-0.473842e
-0.504350e	-0.473700e
-0.504150e	-0.473558e
-0.503950e	-0.473416e
-0.503750e	-0.473273e
-0.503550e	-0.473131e
-0.503350e	-0.472988e
-0.503150e	-0.472846e
-0.502950e	-0.472703e
-0.502750e	-0.472560e
-0.502550e	-0.472417e
-0.502350e	-0.472274e
-0.502150e	-0.472131e
-0.501950e	-0.471988e
-0.501750e	-0.471845e
-0.501550e	-0.471702e
-0.501350e	-0.471558e
-0.501150e	-0.471415e
-0.500950e	-0.471271e
-0.500750e	-0.471128e
-0.500550e	-0.470984e
-0.500350e	-0.470840e
-0.500150e	-0.470696e
-0.499950e	-0.470552e
-0.499750e	-0.470408e
-0.499550e	-0.470264e
-0.499350e	-0.470120e
-0.499150e	-0.469976e
-0.498950e	-0.469831e
-0.498750e	-0.469687e
-0.498550e	-0.469542e
-0.498350e	-0.469398e
-0.498150e	-0.469253e
-0.497950e	-0.469108e
-0.497750e	-0.468964e
-0.497550e	-0.468819e
-0.497350e	-0.468674e
-0.497150e	-0.468529e
-0.496950e	-0.468384e
-0.496750e	-0.468238e
-0.496550e	-0.468093e
-0.496350e	-0.467948e
-0.496150e	-0.467802e
-0.495950e	-0.467657e
-0.495750e	-0.467511e
-0.495550e	-0.467365e
-0.495350e	-0.467220e
-0.495150e	-0.467074e
-0.494949e	-0.466928e
-0.494749e	-0.466782e
-0.494549e	-0.466636e
-0.494349e	-0.466490e
-0.494149e	-0.466343e
-0.493949e	-0.466197e
-0.493749e	-0.466051e
-0.493549e	-0.465904e
-0.493349e	-0.465758e
-0.493149e	-0.465611e
-0.492949e	-0.465464e
-0.492749e	-0.465318e
-0.492549e	-0.465171e
-0.492349e	-0.465024e
-0.492149e	-0.464877e
-0.491949e	-0.464730e
-0.491749e	-0.464582e
-0.491549e	-0.464435e
-0.491349e	-0.464288e
-0.491149e	-0.464140e
-0.490949e	-0.463993e
-0.490749e	-0.463845e
-0.490549e	-0.463698e
-0.490349e	-0.463550e
-0.490149e	-0.463402e
-0.489949e	-0.463254e
-0.489749e	-0.463106e
-0.489549e	-0.462958e
-0.489349e	-0.462810e
-0.489149e	-0.462662e
-0.488949e	-0.462514e
-0.488749e	-0.462366e
-0.488549e	-0.462217e
-0.488349e	-0.462069e
-0.488149e	-0.461920e
-0.487949e	-0.461772e
-0.487749e	-0.461623e
-0.487549e	-0.461474e
-0.487349e	-0.461325e
-0.487149e	-0.461176e
-0.486949e	-0.461027e
-0.486749e	-0.460878e
-0.486549e	-0.460729e
-0.486349e	-0.460580e
-0.486149e	-0.460430e
-0.485949e	-0.460281e
-0.485749e	-0.460132e
-0.485549e	-0.459982e
-0.485349e	-0.459832e
-0.485149e	-0.459683e
-0.484948e	-0.459533e
-0.484748e	-0.459383e
-0.484548e	-0.459233e
-0.484348e	-0.459083e
-0.484148e	-0.458933e
-0.483948e	-0.458783e
-0.483748e	-0.458633e
-0.483548e	-0.458483e
-0.483348e	-0.458332e
-0.483148e	-0.458182e
-0.482948e	-0.458031e
-0.482748e	-0.457881e
-0.482548e	-0.457730e
-0.482348e	-0.457579e
-0.482148e	-0.457428e
-0.481948e	-0.457278e
-0.481748e	-0.457127e
-0.481548e	-0.456976e
-0.481348e	-0.456824e
-0.481148e	-0.456673e
-0.480948e	-0.456522e
-0.480748e	-0.456371e
-0.480548e	-0.456219e
-0.480348e	-0.456068e
-0.480148e	-0.455916e
-0.479948e	-0.455765e
-0.479748e	-0.455613e
-0.479548e	-0.455461e
-0.479348e	-0.455309e
-0.479148e	-0.455157e
-0.478948e	-0.455005e
-0.478748e	-0.454853e
-0.478548e	-0.454701e
-0.478348e	-0.454549e
-0.478148e	-0.454397e
-0.477948e	-0.454244e
-0.477748e	-0.454092e
-0.477548e	-0.453939e
-0.477348e	-0.453787e
-0.477148e	-0.453634e
-0.476948e	-0.453482e
-0.476748e	-0.453329e
-0.476548e	-0.453176e
-0.476348e	-0.453023e
-0.476148e	-0.452870e
-0.475948e	-0.452717e
-0.475748e	-0.452564e
-0.475548e	-0.452410e
-0.475348e	-0.452257e
-0.475148e	-0.452104e
-0.474947e	-0.451950e
-0.474747e	-0.451797e
-0.474547e	-0.451643e
-0.474347e	-0.451490e
-0.474147e	-0.451336e
-0.473947e	-0.451182e
-0.473747e	-0.451028e
-0.473547e	-0.450874e
-0.473347e	-0.450720e
-0.473147e	-0.450566e
-0.472947e	-0.450412e
-0.472747e	-0.450258e
-0.472547e	-0.450104e
-0.472347e	-0.449949e
-0.472147e	-0.449795e
-0.471947e	-0.449640e
-0.471747e	-0.449486e
-0.471547e	-0.449331e
-0.471347e	-0.449176e
-0.471147e	-0.449022e
-0.470947e	-0.448867e
-0.470747e	-0.448712e
-0.470547e	-0.448557e
-0.470347e	-0.448402e
-0.470147e	-0.448247e
-0.469947e	-0.448091e
-0.469747e	-0.447936e
-0.469547e	-0.447781e
-0.469347e	-0.447625e
-0.469147e	-0.447470e
-0.468947e	-0.447314e
-0.468747e	-0.447159e
-0.468547e	-0.447003e
-0.468347e	-0.446847e
-0.468147e	-0.446691e
-0.467947e	-0.446536e
-0.467747e	-0.446380e
-0.467547e	-0.446224e
-0.467347e	-0.446067e
-0.467147e	-0.445911e
-0.466947e	-0.445755e
-0.466747e	-0.445599e
-0.466547e	-0.445442e
-0.466347e	-0.445286e
-0.466147e	-0.445129e
-0.465947e	-0.444973e
-0.465747e	-0.444816e
-0.465547e	-0.444659e
-0.465347e	-0.444503e
-0.465147e	-0.444346e
-0.464946e	-0.444189e
-0.464746e	-0.444032e
-0.464546e	-0.443875e
-0.464346e	-0.443718e
-0.464146e	-0.443560e
-0.463946e	-0.443403e
-0.463746e	-0.443246e
-0.463546e	-0.443088e
-0.463346e	-0.442931e
-0.463146e	-0.442773e
-0.462946e	-0.442616e
-0.462746e	-0.442458e
-0.462546e	-0.442300e
-0.462346e	-0.442143e
-0.462146e	-0.441985e
-0.461946e	-0.441827e
-0.461746e	-0.441669e
-0.461546e	-0.441511e
-0.461346e	-0.441352e
-0.461146e	-0.441194e
-0.460946e	-0.441036e
-0.460746e	-0.440878e
-0.460546e	-0.440719e
-0.460346e	-0.440561e
-0.460146e	-0.440402e
-0.459946e	-0.440244e
-0.459746e	-0.440085e
-0.459546e	-0.439926e
-0.459346e	-0.439767e
-0.459146e	-0.439608e
-0.458946e	-0.439449e
-0.458746e	-0.439290e
-0.458546e	-0.439131e
-0.458346e	-0.438972e
-0.458146e	-0.438813e
-0.457946e	-0.438654e
-0.457746e	-0.438494e
-0.457546e	-0.438335e
-0.457346e	-0.438176e
-0.457146e	-0.438016e
-0.456946e	-0.437856e
-0.456746e	-0.437697e
-0.456546e	-0.437537e
-0.456346e	-0.437377e
-0.456146e	-0.437217e
-0.455946e	-0.437057e
-0.455746e	-0.436897e
-0.455546e	-0.436737e
-0.455346e	-0.436577e
-0.455146e	-0.436417e
-0.454945e	-0.436257e
-0.454745e	-0.436096e
-0.454545e	-0.435936e
-0.454345e	-0.435776e
-0.454145e	-0.435615e
-0.453945e	-0.435455e
-0.453745e	-0.435294e
-0.453545e	-0.435133e
-0.453345e	-0.434972e
-0.453145e	-0.434812e
-0.452945e	-0.434651e
-0.452745e	-0.434490e
-0.452545e	-0.434329e
-0.452345e	-0.434168e
-0.452145e	-0.434006e
-0.451945e	-0.433845e
-0.451745e	-0.433684e
-0.451545e	-0.433523e
-0.451345e	-0.433361e
-0.451145e	-0.433200e
-0.450945e	-0.433038e
-0.450745e	-0.432877e
-0.450545e	-0.432715e
-0.450345e	-0.432553e
-0.450145e	-0.432391e
-0.449945e	-0.432230e
-0.449745e	-0.432068e
-0.449545e	-0.431906e
-0.449345e	-0.431744e
-0.449145e	-0.431582e
-0.448945e	-0.431419e
-0.448745e	-0.431257e
-0.448545e	-0.431095e
-0.448345e	-0.430932e
-0.448145e	-0.430770e
-0.447945e	-0.430608e
-0.447745e	-0.430445e
-0.447545e	-0.430282e
-0.447345e	-0.430120e
-0.447145e	-0.429957e
-0.446945e	-0.429794e
-0.446745e	-0.429631e
-0.446545e	-0.429468e
-0.446345e	-0.429305e
-0.446145e	-0.429142e
-0.445945e	-0.428979e
-0.445745e	-0.428816e
-0.445545e	-0.428653e
-0.445345e	-0.428490e
-0.445145e	-0.428326e
-0.444944e	-0.428163e
-0.444744e	-0.427999e
-0.444544e	-0.427836e
-0.444344e	-0.427672e
-0.444144e	-0.427509e
-0.443944e	-0.427345e
-0.443744e	-0.427181e
-0.443544e	-0.427017e
-0.443344e	-0.426853e
-0.443144e	-0.426690e
-0.442944e	-0.426525e
-0.442744e	-0.426361e
-0.442544e	-0.426197e
-0.442344e	-0.426033e
-0.442144e	-0.425869e
-0.441944e	-0.425704e
-0.441744e	-0.425540e
-0.441544e	-0.425376e
-0.441344e	-0.425211e
-0.441144e	-0.425047e
-0.440944e	-0.424882e
-0.440744e	-0.424717e
-0.440544e	-0.424553e
-0.440344e	-0.424388e
-0.440144e	-0.424223e
-0.439944e	-0.424058e
-0.439744e	-0.423893e
-0.439544e	-0.423728e
-0.439344e	-0.423563e
-0.439144e	-0.423398e
-0.438944e	-0.423232e
-0.438744e	-0.423067e
-0.438544e	-0.422902e
-0.438344e	-0.422736e
-0.438144e	-0.422571e
-0.437944e	-0.422406e
-0.437744e	-0.422240e
-0.437544e	-0.422074e
-0.437344e	-0.421909e
-0.437144e	-0.421743e
-0.436944e	-0.421577e
-0.436744e	-0.421411e
-0.436544e	-0.421245e
-0.436344e	-0.421079e
-0.436144e	-0.420913e
-0.435944e	-0.420747e
-0.435744e	-0.420581e
-0.435544e	-0.420415e
-0.435344e	-0.420248e
-0.435144e	-0.420082e
-0.434943e	-0.419916e
-0.434743e	-0.419749e
-0.434543e	-0.419583e
-0.434343e	-0.419416e
-0.434143e	-0.419250e
-0.433943e	-0.419083e
-0.433743e	-0.418916e
-0.433543e	-0.418749e
-0.433343e	-0.418583e
-0.433143e	-0.418416e
-0.432943e	-0.418249e
-0.432743e	-0.418082e
-0.432543e	-0.417915e
-0.432343e	-0.417747e
-0.432143e	-0.417580e
-0.431943e	-0.417413e
-0.431743e	-0.417246e
-0.431543e	-0.417078e
-0.431343e	-0.416911e
-0.431143e	-0.416743e
-0.430943e	-0.416576e
-0.430743e	-0.416408e
-0.430543e	-0.416241e
-0.430343e	-0.416073e
-0.430143e	-0.415905e
-0.429943e	-0.415737e
-0.429743e	-0.415569e
-0.429543e	-0.415401e
-0.429343e	-0.415233e
-0.429143e	-0.415065e
-0.428943e	-0.414897e
-0.428743e	-0.414729e
-0.428543e	-0.414561e
-0.428343e	-0.414393e
-0.428143e	-0.414224e
-0.427943e	-0.414056e
-0.427743e	-0.413888e
-0.427543e	-0.413719e
-0.427343e	-0.413551e
-0.427143e	-0.413382e
-0.426943e	-0.413213e
-0.426743e	-0.413045e
-0.426543e	-0.412876e
-0.426343e	-0.412707e
-0.426143e	-0.412538e
-0.425943e	-0.412369e
-0.425743e	-0.412200e
-0.425543e	-0.412031e
-0.425343e	-0.411862e
-0.425143e	-0.411693e
-0.424942e	-0.411524e
-0.424742e	-0.411354e
-0.424542e	-0.411185e
-0.424342e	-0.411016e
-0.424142e	-0.410846e
-0.423942e	-0.410677e
-0.423742e	-0.410507e
-0.423542e	-0.410338e
-0.423342e	-0.410168e
-0.423142e	-0.409998e
-0.422942e	-0.409829e
-0.422742e	-0.409659e
-0.422542e	-0.409489e
-0.422342e	-0.409319e
-0.422142e	-0.409149e
-0.421942e	-0.408979e
-0.421742e	-0.408809e
-0.421542e	-0.408639e
-0.421342e	-0.408469e
-0.421142e	-0.408298e
-0.420942e	-0.408128e
-0.420742e	-0.407958e
-0.420542e	-0.407787e
-0.420342e	-0.407617e
-0.420142e	-0.407446e
-0.419942e	-0.407276e
-0.419742e	-0.407105e
-0.419542e	-0.406935e
-0.419342e	-0.406764e
-0.419142e	-0.406593e
-0.418942e	-0.406422e
-0.418742e	-0.406251e
-0.418542e	-0.406080e
-0.418342e	-0.405909e
-0.418142e	-0.405738e
-0.417942e	-0.405567e
-0.417742e	-0.405396e
-0.417542e	-0.405225e
-0.417342e	-0.405054e
-0.417142e	-0.404882e
-0.416942e	-0.404711e
-0.416742e	-0.404540e
-0.416542e	-0.404368e
-0.416342e	-0.404197e
-0.416142e	-0.404025e
-0.415942e	-0.403854e
-0.415742e	-0.403682e
-0.415542e	-0.403510e
-0.415342e	-0.403338e
-0.415142e	-0.403167e
-0.414941e	-0.402995e
-0.414741e	-0.402823e
-0.414541e	-0.402651e
-0.414341e	-0.402479e
-0.414141e	-0.402307e
-0.413941e	-0.402135e
-0.413741e	-0.401963e
-0.413541e	-0.401790e
-0.413341e	-0.401618e
-0.413141e	-0.401446e
-0.412941e	-0.401273e
-0.412741e	-0.401101e
-0.412541e	-0.400928e
-0.412341e	-0.400756e
-0.412141e	-0.400583e
-0.411941e	-0.400411e
-0.411741e	-0.400238e
-0.411541e	-0.400065e
-0.411341e	-0.399893e
-0.411141e	-0.399720e
-0.410941e	-0.399547e
-0.410741e	-0.399374e
-0.410541e	-0.399201e
-0.410341e	-0.399028e
-0.410141e	-0.398855e
-0.409941e	-0.398682e
-0.409741e	-0.398509e
-0.409541e	-0.398335e
-0.409341e	-0.398162e
-0.409141e	-0.397989e
-0.408941e	-0.397815e
-0.408741e	-0.397642e
-0.408541e	-0.397468e
-0.408341e	-0.397295e
-0.408141e	-0.397121e
-0.407941e	-0.396948e
-0.407741e	-0.396774e
-0.407541e	-0.396600e
-0.407341e	-0.396426e
-0.407141e	-0.396253e
-0.406941e	-0.396079e
-0.406741e	-0.395905e
-0.406541e	-0.395731e
-0.406341e	-0.395557e
-0.406141e	-0.395383e
-0.405941e	-0.395209e
-0.405741e	-0.395035e
-0.405541e	-0.394860e
-0.405341e	-0.394686e
-0.405141e	-0.394512e
-0.404940e	-0.394337e
-0.404740e	-0.394163e
-0.404540e	-0.393989e
-0.404340e	-0.393814e
-0.404140e	-0.393639e
-0.403940e	-0.393465e
-0.403740e	-0.393290e
-0.403540e	-0.393116e
-0.403340e	-0.392941e
-0.403140e	-0.392766e
-0.402940e	-0.392591e
-0.402740e	-0.392416e
-0.402540e	-0.392241e
-0.402340e	-0.392066e
-0.402140e	-0.391891e
-0.401940e	-0.391716e
-0.401740e	-0.391541e
-0.401540e	-0.391366e
-0.401340e	-0.391191e
-0.401140e	-0.391016e
-0.400940e	-0.390840e
-0.400740e	-0.390665e
-0.400540e	-0.390489e
-0.400340e	-0.390314e
-0.400140e	-0.390138e
-0.399940e	-0.389963e
-0.399740e	-0.389787e
-0.399540e	-0.389612e
-0.399340e	-0.389436e
-0.399140e	-0.389260e
-0.398940e	-0.389085e
-0.398740e	-0.388909e
-0.398540e	-0.388733e
-0.398340e	-0.388557e
-0.398140e	-0.388381e
-0.397940e	-0.388205e
-0.397740e	-0.388029e
-0.397540e	-0.387853e
-0.397340e	-0.387677e
-0.397140e	-0.387500e
-0.396940e	-0.387324e
-0.396740e	-0.387148e
-0.396540e	-0.386972e
-0.396340e	-0.386795e
-0.396140e	-0.386619e
-0.395940e	-0.386442e
-0.395740e	-0.386266e
-0.395540e	-0.386089e
-0.395340e	-0.385913e
-0.395140e	-0.385736e
-0.394939e	-0.385559e
-0.394739e	-0.385383e
-0.394539e	-0.385206e
-0.394339e	-0.385029e
-0.394139e	-0.384852e
-0.393939e	-0.384675e
-0.393739e	-0.384498e
-0.393539e	-0.384321e
-0.393339e	-0.384144e
-0.393139e	-0.383967e
-0.392939e	-0.383790e
-0.392739e	-0.383613e
-0.392539e	-0.383435e
-0.392339e	-0.383258e
-0.392139e	-0.383081e
-0.391939e	-0.382903e
-0.391739e	-0.382726e
-0.391539e	-0.382549e
-0.391339e	-0.382371e
-0.391139e	-0.382194e
-0.390939e	-0.382016e
-0.390739e	-0.381838e
-0.390539e	-0.381661e
-0.390339e	-0.381483e
-0.390139e	-0.381305e
-0.389939e	-0.381127e
-0.389739e	-0.380950e
-0.389539e	-0.380772e
-0.389339e	-0.380594e
-0.389139e	-0.380416e
-0.388939e	-0.380238e
-0.388739e	-0.380060e
-0.388539e	-0.379881e
-0.388339e	-0.379703e
-0.388139e	-0.379525e
-0.387939e	-0.379347e
-0.387739e	-0.379169e
-0.387539e	-0.378990e
-0.387339e	-0.378812e
-0.387139e	-0.378633e
-0.386939e	-0.378455e
-0.386739e	-0.378277e
-0.386539e	-0.378098e
-0.386339e	-0.377919e
-0.386139e	-0.377741e
-0.385939e	-0.377562e
-0.385739e	-0.377383e
-0.385539e	-0.377205e
-0.385339e	-0.377026e
-0.385139e	-0.376847e
-0.384938e	-0.376668e
-0.384738e	-0.376489e
-0.384538e	-0.376310e
-0.384338e	-0.376131e
-0.384138e	-0.375952e
-0.383938e	-0.375773e
-0.383738e	-0.375594e
-0.383538e	-0.375415e
-0.383338e	-0.375236e
-0.383138e	-0.375056e
-0.382938e	-0.374877e
-0.382738e	-0.374698e
-0.382538e	-0.374518e
-0.382338e	-0.374339e
-0.382138e	-0.374159e
-0.381938e	-0.373980e
-0.381738e	-0.373800e
-0.381538e	-0.373621e
